,fecha,ciudad,dispositivo,categoria_producto,metodo_pago,edad_cliente,productos_carrito,tiempo_sesion_min,rating_producto,precio_promedio,monto_total,compra_completada
14979,2025-09-16 03:00:00,Concepción,Mobile,Deportes,Tarjeta,38.0,5,2.7,3.0,32304.0,162511.0,1
14980,2025-09-16 04:00:00,Santiago,Desktop,Hogar,Transferencia,41.0,3,0.3,,19880.0,60202.0,0
14981,2025-09-16 05:00:00,Santiago,Mobile,Hogar,Tarjeta,31.0,4,14.0,5.0,23351.0,99369.0,1
14982,2025-09-16 06:00:00,La Serena,Desktop,Electrónica,Transferencia,56.0,3,1.7,5.0,6977.0,21451.0,1
14983,2025-09-16 07:00:00,Santiago,Mobile,Libros,Tarjeta,55.0,9,6.0,3.0,14542.0,115943.0,1
14984,2025-09-16 08:00:00,Concepción,Mobile,Libros,,30.0,4,1.3,,24497.0,95601.0,0
14985,2025-09-16 09:00:00,Valparaíso,Desktop,Ropa,Tarjeta,32.0,3,10.0,,15955.0,53984.0,0
14986,2025-09-16 10:00:00,Concepción,Mobile,Ropa,Tarjeta,65.0,1,19.0,5.0,17047.0,16893.0,1
14987,2025-09-16 11:00:00,Concepción,Mobile,Deportes,Transferencia,35.0,12,1.2,,6934.0,81635.0,0
14988,2025-09-16 12:00:00,Valparaíso,Tablet,Ropa,Tarjeta,36.0,5,6.2,,6530.0,33787.0,0
14989,2025-09-16 13:00:00,Concepción,Tablet,Electrónica,Tarjeta,60.0,2,5.4,,45538.0,102317.0,0
14990,2025-09-16 14:00:00,La Serena,Mobile,Ropa,Tarjeta,,10,11.7,5.0,39632.0,352158.0,0
14991,2025-09-16 15:00:00,Valparaíso,Desktop,Hogar,Transferencia,47.0,5,7.2,4.0,47990.0,244144.0,1
14992,2025-09-16 16:00:00,Santiago,Desktop,Ropa,Tarjeta,39.0,2,0.3,5.0,7912.0,16752.0,1
14993,2025-09-16 17:00:00,Santiago,Mobile,Ropa,,31.0,1,0.8,,8397.0,7961.0,0
14994,2025-09-16 18:00:00,Concepción,Tablet,Hogar,Tarjeta,57.0,2,7.0,,28883.0,52991.0,0
14995,2025-09-16 19:00:00,Valparaíso,Desktop,Electrónica,Transferencia,39.0,3,12.0,5.0,10548.0,34816.0,1
14996,2025-09-16 20:00:00,Santiago,Desktop,Libros,,35.0,3,11.4,,44905.0,153519.0,0
14997,2025-09-16 21:00:00,Santiago,Mobile,Electrónica,Transferencia,43.0,7,30.7,,12025.0,87195.0,0
14998,2025-09-16 22:00:00,Valparaíso,Mobile,Electrónica,Transferencia,53.0,2,0.6,,28839.0,59818.0,0
14999,2025-09-16 23:00:00,Santiago,Mobile,Deportes,Tarjeta,37.0,2,15.5,4.0,11178.0,22946.0,1
15000,2025-09-17 00:00:00,Valparaíso,Mobile,Deportes,,75.0,12,13.5,,14716.0,163471.0,0
15001,2025-09-17 01:00:00,Concepción,Mobile,Hogar,Tarjeta,58.0,4,13.0,4.0,4848.0,21149.0,0
15002,2025-09-17 02:00:00,Valparaíso,Mobile,Deportes,Transferencia,52.0,8,8.7,4.0,26894.0,212268.0,1
15003,2025-09-17 03:00:00,Santiago,Mobile,Libros,Transferencia,38.0,1,22.7,2.0,10321.0,11813.0,0
15004,2025-09-17 04:00:00,Santiago,Mobile,Hogar,Efectivo,39.0,6,,3.0,10473.0,67131.0,1
15005,2025-09-17 05:00:00,Santiago,Mobile,Deportes,,39.0,8,14.3,3.0,32481.0,248333.0,0
15006,2025-09-17 06:00:00,Santiago,Mobile,Ropa,Tarjeta,39.0,4,19.8,,14451.0,52247.0,0
15007,2025-09-17 07:00:00,Valparaíso,Mobile,Deportes,Tarjeta,49.0,1,0.4,4.0,16411.0,15064.0,1
15008,2025-09-17 08:00:00,Valparaíso,Mobile,Libros,Tarjeta,,2,22.7,,28340.0,59158.0,0
15009,2025-09-17 09:00:00,Santiago,Mobile,Deportes,Tarjeta,,4,4.7,,16483.0,62354.0,0
15010,2025-09-17 10:00:00,Santiago,Tablet,Hogar,,54.0,10,10.2,,7813.0,85386.0,0
15011,2025-09-17 11:00:00,Santiago,Desktop,Ropa,,44.0,3,46.18494716779424,,10940.0,32510.0,0
15012,2025-09-17 12:00:00,La Serena,Desktop,Hogar,Efectivo,59.0,3,7.0,2.0,16759.0,49739.0,1
15013,2025-09-17 13:00:00,Valparaíso,Tablet,Ropa,Tarjeta,,9,3.6,5.0,56055.0,533201.0,1
15014,2025-09-17 14:00:00,Concepción,Mobile,Ropa,,79.0,3,12.0,,10113.0,30245.0,0
15015,2025-09-17 15:00:00,Concepción,Mobile,Libros,Tarjeta,49.0,1,4.6,,9564.0,8304.0,0
15016,2025-09-17 16:00:00,Valparaíso,Mobile,Electrónica,,69.0,8,6.4,3.0,22907.0,190490.0,0
15017,2025-09-17 17:00:00,Concepción,Mobile,Libros,,,5,10.0,,68704.0,378530.0,0
15018,2025-09-17 18:00:00,Santiago,Mobile,Electrónica,Tarjeta,51.0,5,0.4,,47758.0,251201.0,0
15019,2025-09-17 19:00:00,Valparaíso,Desktop,Electrónica,Tarjeta,45.0,2,0.2,4.0,14566.0,25494.0,1
15020,2025-09-17 20:00:00,Santiago,Mobile,Libros,Transferencia,53.0,2,19.5,,12922.0,22527.0,0
15021,2025-09-17 21:00:00,Concepción,Tablet,Deportes,Tarjeta,52.0,9,1.4,5.0,71048.0,547820.0,1
15022,2025-09-17 22:00:00,Santiago,Desktop,Libros,Transferencia,,5,19.4,5.0,9661.0,55199.0,1
15023,2025-09-17 23:00:00,Concepción,Desktop,Hogar,Tarjeta,,3,4.7,4.0,2206.0,7069.0,1
15024,2025-09-18 00:00:00,Santiago,Mobile,Hogar,Transferencia,46.0,7,3.9,2.0,4065.0,30326.0,1
15025,2025-09-18 01:00:00,Concepción,Mobile,Hogar,,69.0,2,0.6,,10210.0,21904.0,0
15026,2025-09-18 02:00:00,Santiago,Mobile,Hogar,,52.0,6,23.3,,21490.0,131740.0,0
15027,2025-09-18 03:00:00,Valparaíso,Mobile,Electrónica,Transferencia,47.0,9,38.0,5.0,17727.0,144724.0,1
15028,2025-09-18 04:00:00,Valparaíso,Desktop,Electrónica,Transferencia,49.0,2,2.0,4.0,3986.0,7233.0,0
15029,2025-09-18 05:00:00,Santiago,Mobile,Libros,Tarjeta,50.0,2,22.0,4.0,17467.0,34271.0,1
15030,2025-09-18 06:00:00,Valparaíso,Mobile,Ropa,Tarjeta,64.0,6,,5.0,18082.0,105449.0,1
15031,2025-09-18 07:00:00,La Serena,Desktop,Ropa,Transferencia,,7,18.2,4.0,16456.0,123443.0,1
15032,2025-09-18 08:00:00,Santiago,Mobile,Electrónica,Efectivo,48.0,5,9.9,5.0,8727.0,40975.0,1
15033,2025-09-18 09:00:00,La Serena,Desktop,Deportes,,60.0,3,2.9,,11705.0,34555.0,0
15034,2025-09-18 10:00:00,Valparaíso,Desktop,Electrónica,,25.0,1,9.8,,3063.0,3359.0,0
15035,2025-09-18 11:00:00,Concepción,Mobile,Deportes,,,5,15.5,,14111.0,63141.0,0
15036,2025-09-18 12:00:00,Santiago,Desktop,Ropa,,50.0,7,,,29033.0,181554.0,0
15037,2025-09-18 13:00:00,Valparaíso,Tablet,Electrónica,Tarjeta,37.0,4,3.5,5.0,5941.0,24904.0,0
15038,2025-09-18 14:00:00,Concepción,Mobile,Libros,Transferencia,,2,12.1,5.0,17845.0,33553.0,1
15039,2025-09-18 15:00:00,Santiago,Mobile,Hogar,,55.0,10,9.3,,55746.0,621040.0,0
15040,2025-09-18 16:00:00,Valparaíso,Mobile,Ropa,Transferencia,66.0,5,1.0,4.0,8744.0,45812.0,1
15041,2025-09-18 17:00:00,Santiago,Desktop,Electrónica,Transferencia,29.0,7,6.4,3.0,58103.0,382549.0,1
15042,2025-09-18 18:00:00,Santiago,Desktop,Electrónica,Transferencia,60.0,2,0.9,4.0,26807.0,55460.0,0
15043,2025-09-18 19:00:00,Valparaíso,Mobile,Hogar,Transferencia,48.0,2,0.5,5.0,4763.0,9771.0,1
15044,2025-09-18 20:00:00,Concepción,Mobile,Ropa,Tarjeta,30.0,1,3.2,,9858.0,10086.0,0
15045,2025-09-18 21:00:00,Valparaíso,Tablet,Libros,Tarjeta,,2,16.8,,11042.0,21508.0,0
15046,2025-09-18 22:00:00,Santiago,Mobile,Libros,Tarjeta,,1,11.0,5.0,18164.0,16761.0,1
15047,2025-09-18 23:00:00,Santiago,Desktop,Libros,Efectivo,66.0,3,1.1,4.0,8669.0,25333.0,1
15048,2025-09-19 00:00:00,Santiago,Desktop,Ropa,,30.0,1,23.3,,31373.0,28769.0,0
15049,2025-09-19 01:00:00,Valparaíso,Mobile,Libros,Tarjeta,45.0,2,8.3,,12080.0,24725.0,0
15050,2025-09-19 02:00:00,Concepción,Desktop,Deportes,,40.0,1,15.9,,7608.0,7555.0,0
15051,2025-09-19 03:00:00,Concepción,Mobile,Electrónica,Tarjeta,43.0,3,6.7,5.0,17939.0,52924.0,1
15052,2025-09-19 04:00:00,Santiago,Tablet,Deportes,Transferencia,70.0,2,1.6,5.0,5164.0,10876.0,0
15053,2025-09-19 05:00:00,Concepción,Mobile,Ropa,Efectivo,54.0,3,22.6,,12963.0,43376.0,0
15054,2025-09-19 06:00:00,Valparaíso,Mobile,Libros,Transferencia,40.0,1,0.3,5.0,25488.0,23907.0,1
15055,2025-09-19 07:00:00,Concepción,Mobile,Libros,Transferencia,63.0,1,10.7,4.0,10491.0,9705.0,1
15056,2025-09-19 08:00:00,Santiago,Desktop,Libros,,42.0,4,4.9,4.0,12204.0,53317.0,0
15057,2025-09-19 09:00:00,Valparaíso,Mobile,Hogar,Tarjeta,37.0,5,22.2,2.0,33366.0,165324.0,0
15058,2025-09-19 10:00:00,Santiago,Mobile,Hogar,Transferencia,50.0,8,7.6,5.0,35975.0,289018.0,1
15059,2025-09-19 11:00:00,Santiago,Mobile,Libros,Efectivo,62.0,1,4.8,5.0,65083.0,59703.0,1
15060,2025-09-19 12:00:00,Santiago,Mobile,Electrónica,Transferencia,26.0,3,30.8,4.0,8609.0,22342.0,1
15061,2025-09-19 13:00:00,Santiago,Desktop,Hogar,,71.0,2,16.5,,10172.0,22328.0,0
15062,2025-09-19 14:00:00,Santiago,Mobile,Ropa,Tarjeta,46.0,9,3.3,,3635.0,35268.0,0
15063,2025-09-19 15:00:00,Santiago,Desktop,Libros,Transferencia,46.0,1,4.7,,58762.0,64703.0,0
15064,2025-09-19 16:00:00,Santiago,Desktop,Electrónica,Tarjeta,62.0,3,3.8,3.0,13986.0,40589.0,1
15065,2025-09-19 17:00:00,Valparaíso,Tablet,Hogar,Tarjeta,36.0,3,22.7,5.0,2880.0,8319.0,1
15066,2025-09-19 18:00:00,Santiago,Desktop,Ropa,Tarjeta,61.0,8,2.6,4.0,4343.0,30173.0,1
15067,2025-09-19 19:00:00,Valparaíso,Mobile,Hogar,Transferencia,72.0,7,,5.0,14069.0,85089.0,1
15068,2025-09-19 20:00:00,Santiago,Mobile,Ropa,Efectivo,,3,22.0,5.0,20090.0,53570.0,1
15069,2025-09-19 21:00:00,La Serena,Tablet,Libros,Tarjeta,46.0,3,1.2,4.0,35277.0,120319.0,1
15070,2025-09-19 22:00:00,La Serena,Desktop,Electrónica,,32.0,1,2.9,3.0,18415.0,16350.0,0
15071,2025-09-19 23:00:00,Santiago,Mobile,Deportes,Tarjeta,41.0,9,8.5,5.0,7723.0,68639.0,1
15072,2025-09-20 00:00:00,Valparaíso,Tablet,Hogar,,41.0,3,9.9,,8449.0,22532.0,0
15073,2025-09-20 01:00:00,Santiago,Desktop,Electrónica,Tarjeta,42.0,5,11.3,4.0,5357.0,25560.0,0
15074,2025-09-20 02:00:00,La Serena,Tablet,Deportes,Tarjeta,49.0,1,8.5,4.0,6880.0,6525.0,0
15075,2025-09-20 03:00:00,Valparaíso,Desktop,Libros,Efectivo,39.0,10,1.6,5.0,5702.0,61611.0,1
15076,2025-09-20 04:00:00,Santiago,Desktop,Ropa,Transferencia,45.0,1,1.5,3.0,19683.0,19623.0,1
15077,2025-09-20 05:00:00,Santiago,Desktop,Libros,Tarjeta,69.0,1,12.4,4.0,6159.0,6428.0,1
15078,2025-09-20 06:00:00,Santiago,Mobile,Electrónica,Tarjeta,32.0,3,6.7,4.0,15754.0,50331.0,1
15079,2025-09-20 07:00:00,Santiago,Tablet,Electrónica,Tarjeta,,3,7.8,4.0,11163.0,31567.0,1
15080,2025-09-20 08:00:00,Valparaíso,Mobile,Hogar,Tarjeta,50.0,1,2.7,,15583.0,14529.0,0
15081,2025-09-20 09:00:00,Valparaíso,Mobile,Deportes,Transferencia,51.0,2,3.7,5.0,17389.0,35830.0,1
15082,2025-09-20 10:00:00,Santiago,Desktop,Deportes,Transferencia,66.0,3,6.0,4.0,22434.0,74397.0,1
15083,2025-09-20 11:00:00,Santiago,Desktop,Hogar,Tarjeta,,4,4.3,,21294.0,91746.0,0
15084,2025-09-20 12:00:00,Santiago,Desktop,Libros,Tarjeta,72.0,4,0.1,5.0,8867.0,34351.0,1
15085,2025-09-20 13:00:00,Santiago,Mobile,Deportes,,,4,22.8,4.0,19610.0,79362.0,0
15086,2025-09-20 14:00:00,Concepción,Mobile,Libros,Tarjeta,59.0,3,9.6,5.0,10999.0,36321.0,1
15087,2025-09-20 15:00:00,Santiago,Mobile,Ropa,,43.0,1,7.6,1.0,16143.0,14403.0,0
15088,2025-09-20 16:00:00,Valparaíso,Mobile,Electrónica,Tarjeta,33.0,3,8.7,,73467.0,243390.0,0
15089,2025-09-20 17:00:00,Santiago,Desktop,Ropa,,44.0,4,2.0,,55246.0,194487.0,0
15090,2025-09-20 18:00:00,Santiago,Mobile,Hogar,Tarjeta,44.0,4,0.5,2.0,10812.0,38806.0,1
15091,2025-09-20 19:00:00,Valparaíso,Mobile,Deportes,Efectivo,,6,4.9,3.0,14389.0,89800.0,0
15092,2025-09-20 20:00:00,Valparaíso,Mobile,Ropa,,45.0,3,6.2,,14793.0,39178.0,0
15093,2025-09-20 21:00:00,Santiago,Desktop,Electrónica,Transferencia,51.0,1,9.3,3.0,20263.0,17383.0,1
15094,2025-09-20 22:00:00,Valparaíso,Mobile,Deportes,Tarjeta,35.0,2,2.1,2.0,44736.0,93394.0,1
15095,2025-09-20 23:00:00,Valparaíso,Desktop,Libros,,,5,1.7,,14961.0,67266.0,0
15096,2025-09-21 00:00:00,Santiago,Mobile,Deportes,Efectivo,,9,7.5,,4161.0,38886.0,0
15097,2025-09-21 01:00:00,Valparaíso,Mobile,Electrónica,Tarjeta,31.0,3,2.0,4.0,48429.0,126465.0,1
15098,2025-09-21 02:00:00,Valparaíso,Desktop,Deportes,Tarjeta,,4,9.2,,4971.0,17200.0,0
15099,2025-09-21 03:00:00,Santiago,Mobile,Ropa,Tarjeta,,3,6.6,,17378.0,50244.0,0
15100,2025-09-21 04:00:00,Valparaíso,Desktop,Hogar,Tarjeta,58.0,4,6.7,3.0,16362.0,56701.0,0
15101,2025-09-21 05:00:00,Santiago,Desktop,Ropa,Transferencia,97.0,6,11.3,,17233.0,118694.0,0
15102,2025-09-21 06:00:00,Santiago,Desktop,Deportes,Transferencia,38.0,3,5.1,,14667.0,38888.0,0
15103,2025-09-21 07:00:00,Valparaíso,Desktop,Libros,Efectivo,48.0,2,11.4,,8314.0,18566.0,0
15104,2025-09-21 08:00:00,Concepción,Desktop,Deportes,Tarjeta,,4,4.1,5.0,12891.0,44839.0,1
15105,2025-09-21 09:00:00,Concepción,Desktop,Electrónica,,28.0,10,1.3,,37543.0,422160.0,0
15106,2025-09-21 10:00:00,Santiago,Mobile,Ropa,Tarjeta,94.0,5,6.3,4.0,6358.0,31100.0,0
15107,2025-09-21 11:00:00,Santiago,Mobile,Ropa,Tarjeta,59.0,3,8.1,4.0,17302.0,49100.0,1
15108,2025-09-21 12:00:00,Valparaíso,Tablet,Deportes,Transferencia,37.0,2,11.5,5.0,5218.0,8960.0,1
15109,2025-09-21 13:00:00,Santiago,Tablet,Hogar,Tarjeta,40.0,1,0.2,4.0,16632.0,14608.0,1
15110,2025-09-21 14:00:00,Concepción,Mobile,Deportes,Transferencia,59.0,8,21.0,4.0,74085.0,671848.0,0
15111,2025-09-21 15:00:00,Concepción,Mobile,Hogar,Tarjeta,28.0,9,7.1,5.0,8099.0,80035.0,1
15112,2025-09-21 16:00:00,La Serena,Mobile,Deportes,,40.0,6,2.4,,11721.0,62342.0,0
15113,2025-09-21 17:00:00,Santiago,Desktop,Ropa,Tarjeta,44.0,3,16.2,4.0,20278.0,68637.0,1
15114,2025-09-21 18:00:00,Santiago,Mobile,Hogar,Transferencia,24.0,4,5.4,4.0,3990.0,15072.0,1
15115,2025-09-21 19:00:00,Concepción,Desktop,Electrónica,,33.0,7,19.6,,2645.0,21105.0,0
15116,2025-09-21 20:00:00,Valparaíso,Tablet,Hogar,Tarjeta,46.0,3,6.7,4.0,11980.0,39301.0,0
15117,2025-09-21 21:00:00,Concepción,Tablet,Libros,Tarjeta,32.0,5,1.2,2.0,51648.0,277029.0,1
15118,2025-09-21 22:00:00,Santiago,Mobile,Electrónica,Tarjeta,32.0,3,10.2,,8334.0,24479.0,0
15119,2025-09-21 23:00:00,Valparaíso,Tablet,Deportes,Efectivo,51.0,6,4.9,4.0,8579.0,52401.0,1
15120,2025-09-22 00:00:00,Valparaíso,Desktop,Libros,Efectivo,77.0,1,4.0,,3445.0,3398.0,0
15121,2025-09-22 01:00:00,Santiago,Mobile,Electrónica,Transferencia,,3,0.1,,25250.0,69721.0,0
15122,2025-09-22 02:00:00,Valparaíso,Mobile,Deportes,Tarjeta,37.0,1,0.2,3.0,97080.0,96113.0,1
15123,2025-09-22 03:00:00,Valparaíso,Desktop,Hogar,,32.0,1,11.3,4.0,18982.0,20976.0,0
15124,2025-09-22 04:00:00,Santiago,Tablet,Deportes,Efectivo,49.0,8,6.6,5.0,10807.0,75271.0,0
15125,2025-09-22 05:00:00,Santiago,Mobile,Ropa,Tarjeta,48.0,3,19.5,5.0,16126.0,41513.0,1
15126,2025-09-22 06:00:00,Valparaíso,Mobile,Electrónica,Transferencia,40.0,2,16.1,,12773.0,27767.0,0
15127,2025-09-22 07:00:00,Valparaíso,Mobile,Hogar,Tarjeta,,2,7.0,5.0,15181.0,27433.0,1
15128,2025-09-22 08:00:00,Concepción,Tablet,Deportes,,40.0,3,6.3,,3848.0,10059.0,0
15129,2025-09-22 09:00:00,Santiago,Tablet,Hogar,,49.0,3,6.4,5.0,12830.0,43677.0,0
15130,2025-09-22 10:00:00,Santiago,Mobile,Hogar,Transferencia,41.0,4,5.2,4.0,5024.0,17374.0,1
15131,2025-09-22 11:00:00,La Serena,Mobile,Electrónica,Transferencia,35.0,4,20.3,5.0,16780.0,71717.0,1
15132,2025-09-22 12:00:00,La Serena,Tablet,Hogar,Tarjeta,,9,26.5,,27850.0,251739.0,0
15133,2025-09-22 13:00:00,Santiago,Desktop,Electrónica,Transferencia,31.0,3,3.7,5.0,17758.0,48107.0,1
15134,2025-09-22 14:00:00,Concepción,Tablet,Hogar,,36.0,2,3.3,,20412.0,44963.0,0
15135,2025-09-22 15:00:00,Santiago,Desktop,Hogar,,58.0,3,7.0,,15673.0,44794.0,0
15136,2025-09-22 16:00:00,Santiago,Mobile,Deportes,,47.0,6,18.0,,13476.0,83744.0,0
15137,2025-09-22 17:00:00,Santiago,Desktop,Libros,Tarjeta,,3,11.7,,27359.0,76642.0,0
15138,2025-09-22 18:00:00,Santiago,Mobile,Electrónica,Tarjeta,38.0,1,17.0,4.0,6834.0,7282.0,0
15139,2025-09-22 19:00:00,Concepción,Desktop,Ropa,Transferencia,51.0,21,1.4,,5462.0,101831.0,0
15140,2025-09-22 20:00:00,Concepción,Desktop,Electrónica,Transferencia,62.0,1,7.6,3.0,3943.0,4439.0,1
15141,2025-09-22 21:00:00,La Serena,Tablet,Hogar,,,4,8.0,,12268.0,44382.0,0
15142,2025-09-22 22:00:00,Concepción,Tablet,Libros,Tarjeta,,6,4.8,5.0,5889.0,31780.0,1
15143,2025-09-22 23:00:00,Santiago,Mobile,Electrónica,Tarjeta,31.0,3,7.3,4.0,2519.0,8036.0,1
15144,2025-09-23 00:00:00,Valparaíso,Mobile,Hogar,Transferencia,73.0,6,1.4,,21494.0,122307.0,0
15145,2025-09-23 01:00:00,La Serena,Mobile,Ropa,Tarjeta,45.0,4,0.0,5.0,13946.0,48451.0,1
15146,2025-09-23 02:00:00,Concepción,Desktop,Deportes,Transferencia,47.0,1,8.4,5.0,6438.0,6209.0,1
15147,2025-09-23 03:00:00,Concepción,Desktop,Deportes,,40.0,3,0.7,,23217.0,66912.0,0
15148,2025-09-23 04:00:00,La Serena,Tablet,Electrónica,,57.0,4,0.4,,11211.0,42929.0,0
15149,2025-09-23 05:00:00,Santiago,Desktop,Electrónica,Efectivo,48.0,2,14.3,5.0,13819.0,27200.0,1
15150,2025-09-23 06:00:00,Concepción,Mobile,Ropa,Transferencia,28.0,1,5.0,5.0,6836.0,6923.0,1
15151,2025-09-23 07:00:00,Concepción,Mobile,Deportes,Transferencia,50.0,3,2.2,5.0,5841.0,15380.0,1
15152,2025-09-23 08:00:00,La Serena,Mobile,Hogar,,68.0,1,6.6,,3937.0,4407.0,0
15153,2025-09-23 09:00:00,Santiago,Desktop,Electrónica,Transferencia,61.0,2,9.9,4.0,23065.0,47171.0,1
15154,2025-09-23 10:00:00,Valparaíso,Tablet,Libros,Transferencia,54.0,1,21.0,,12163.0,12394.0,0
15155,2025-09-23 11:00:00,Valparaíso,Mobile,Deportes,Tarjeta,54.0,2,2.2,5.0,11739.0,25779.0,0
15156,2025-09-23 12:00:00,Santiago,Desktop,Hogar,Tarjeta,28.0,1,13.2,,22679.0,21819.0,0
15157,2025-09-23 13:00:00,Valparaíso,Mobile,Deportes,,33.0,2,2.1,3.0,14085.0,25829.0,0
15158,2025-09-23 14:00:00,Santiago,Mobile,Ropa,Tarjeta,38.0,3,2.4,,17203.0,52454.0,0
15159,2025-09-23 15:00:00,Santiago,Mobile,Libros,Tarjeta,69.0,3,3.2,,4783.0,15175.0,0
15160,2025-09-23 16:00:00,Santiago,Mobile,Hogar,,63.0,3,6.9,,9971.0,31276.0,0
15161,2025-09-23 17:00:00,Valparaíso,Tablet,Hogar,,56.0,3,2.0,,31455.0,93332.0,0
15162,2025-09-23 18:00:00,Santiago,Mobile,Electrónica,Transferencia,,5,11.5,4.0,14550.0,75290.0,1
15163,2025-09-23 19:00:00,Valparaíso,Mobile,Ropa,Transferencia,49.0,1,3.9,,5544.0,5750.0,0
15164,2025-09-23 20:00:00,Santiago,Desktop,Ropa,Efectivo,,5,3.7,1.0,44057.0,240743.0,1
15165,2025-09-23 21:00:00,Santiago,Tablet,Hogar,Tarjeta,72.0,3,12.5,5.0,19533.0,55814.0,1
15166,2025-09-23 22:00:00,Santiago,Desktop,Deportes,Tarjeta,42.0,1,33.2,,11208.0,11854.0,0
15167,2025-09-23 23:00:00,Santiago,Mobile,Hogar,Transferencia,39.0,4,0.4,5.0,9958.0,41583.0,1
15168,2025-09-24 00:00:00,Valparaíso,Mobile,Hogar,Tarjeta,,5,1.2,5.0,32079.0,144378.0,1
15169,2025-09-24 01:00:00,Concepción,Mobile,Hogar,,,4,11.6,,4488.0,19217.0,0
15170,2025-09-24 02:00:00,Santiago,Mobile,Hogar,Efectivo,25.0,6,,4.0,23283.0,150757.0,1
15171,2025-09-24 03:00:00,Santiago,Tablet,Hogar,,29.0,4,2.9,,10747.0,46557.0,0
15172,2025-09-24 04:00:00,Concepción,Mobile,Hogar,Transferencia,49.0,5,12.5,,7982.0,41833.0,0
15173,2025-09-24 05:00:00,Santiago,Mobile,Deportes,Transferencia,48.0,3,,5.0,19685.0,54499.0,1
15174,2025-09-24 06:00:00,La Serena,Desktop,Libros,Transferencia,50.0,1,3.8,3.0,71415.0,76987.0,1
15175,2025-09-24 07:00:00,Concepción,Desktop,Libros,,44.0,4,4.4,,8793.0,39773.0,0
15176,2025-09-24 08:00:00,Santiago,Mobile,Electrónica,Tarjeta,35.0,3,10.0,4.0,27270.0,71328.0,1
15177,2025-09-24 09:00:00,Santiago,Mobile,Libros,,54.0,4,4.6,,15860.0,64128.0,0
15178,2025-09-24 10:00:00,Valparaíso,Mobile,Deportes,Transferencia,,1,0.9,3.0,6563.0,6920.0,1
15179,2025-09-24 11:00:00,Santiago,Mobile,Hogar,Transferencia,36.0,8,21.4,,18803.0,162116.0,0
15180,2025-09-24 12:00:00,Santiago,Mobile,Ropa,,63.0,6,6.8,,12446.0,69975.0,0
15181,2025-09-24 13:00:00,Santiago,Desktop,Deportes,Tarjeta,34.0,2,0.9,4.0,5903.0,13280.0,0
15182,2025-09-24 14:00:00,Concepción,Mobile,Ropa,,33.0,3,0.2,,37162.0,101894.0,0
15183,2025-09-24 15:00:00,Valparaíso,Mobile,Electrónica,Tarjeta,45.0,3,4.7,4.0,8226.0,23660.0,0
15184,2025-09-24 16:00:00,Santiago,Mobile,Deportes,Transferencia,73.0,7,,4.0,3247.0,24651.0,1
15185,2025-09-24 17:00:00,Valparaíso,Tablet,Hogar,Tarjeta,28.0,1,21.1,4.0,3934.0,3441.0,0
15186,2025-09-24 18:00:00,Santiago,Desktop,Hogar,,37.0,13,6.9,,12626.0,141317.0,0
15187,2025-09-24 19:00:00,Valparaíso,Desktop,Deportes,Transferencia,,2,8.8,5.0,45255.0,80451.0,1
15188,2025-09-24 20:00:00,Santiago,Mobile,Deportes,,38.0,1,18.3,5.0,31194.0,27503.0,0
15189,2025-09-24 21:00:00,Valparaíso,Desktop,Hogar,,36.0,5,1.1,1.0,8077.0,41242.0,0
15190,2025-09-24 22:00:00,La Serena,Mobile,Ropa,Efectivo,38.0,12,1.2,,3858.0,40882.0,0
15191,2025-09-24 23:00:00,Santiago,Mobile,Deportes,Transferencia,52.0,4,3.5,4.0,16350.0,62625.0,0
15192,2025-09-25 00:00:00,Santiago,Desktop,Hogar,Tarjeta,49.0,1,4.1,,13412.0,12160.0,0
15193,2025-09-25 01:00:00,Santiago,Desktop,Libros,,44.0,10,15.8,,4926.0,56369.0,0
15194,2025-09-25 02:00:00,Santiago,Tablet,Deportes,Tarjeta,34.0,2,0.2,5.0,19165.0,33296.0,1
15195,2025-09-25 03:00:00,Santiago,Desktop,Electrónica,,,2,9.6,3.0,7371.0,16082.0,0
15196,2025-09-25 04:00:00,Concepción,Mobile,Electrónica,,38.0,4,5.6,,13885.0,63376.0,0
15197,2025-09-25 05:00:00,La Serena,Mobile,Deportes,Transferencia,,1,5.9,4.0,3900.0,4435.0,0
15198,2025-09-25 06:00:00,Santiago,Mobile,Hogar,Tarjeta,69.0,2,4.8,,11105.0,24821.0,0
15199,2025-09-25 07:00:00,Valparaíso,Mobile,Ropa,,58.0,2,15.2,,8366.0,14854.0,0
15200,2025-09-25 08:00:00,Valparaíso,Desktop,Deportes,,33.0,1,6.1,,15067.0,13211.0,0
15201,2025-09-25 09:00:00,Valparaíso,Mobile,Electrónica,Tarjeta,45.0,2,14.9,,6865.0,12622.0,0
15202,2025-09-25 10:00:00,Santiago,Tablet,Ropa,,81.0,2,13.2,,19572.0,40543.0,0
15203,2025-09-25 11:00:00,Santiago,Desktop,Libros,Tarjeta,40.0,7,10.3,4.0,10680.0,65682.0,1
15204,2025-09-25 12:00:00,Valparaíso,Mobile,Ropa,Tarjeta,32.0,7,1.1,5.0,64534.0,448355.0,0
15205,2025-09-25 13:00:00,Santiago,Mobile,Libros,Tarjeta,69.0,11,4.2,,38414.0,399816.0,0
15206,2025-09-25 14:00:00,Concepción,Mobile,Electrónica,Tarjeta,,3,0.3,4.0,30268.0,89334.0,1
